Unnamed,Angry,Disgust,Fear,Happy,Neutral,Sad,fileName,numResponses,agreement,emoVote,meanEmoResp,meanAngerResp,meanDisgustResp,meanFearResp,meanHappyResp,meanNeutralResp,meanSadResp,medianEmoResp,meanEmoRespNorm,meanAngerRespNorm,meanDisgustRespNorm,meanFearRespNorm,meanHappyRespNorm,meanNeutralRespNorm,meanSadRespNorm,medianEmoRespNorm
107055,0,1,0,0,8,2,1087_IOM_NEU_XX,11,0.7272727273,N,56,-1,30,-1,-1,62.125,44.5,55,48.99979797,-1,21.34831461,-1,-1,54.61170614,40.37790698,53.84615385
107071,0,2,2,0,5,2,1087_TAI_FEA_XX,11,0.4545454545,N,49.81818182,-1,46.5,23,-1,60.4,53.5,50,42.84930608,-1,39.02625153,20.44917258,-1,54.47980948,39.99623565,35.06493506
107082,1,3,0,0,6,1,1087_IWL_ANG_XX,11,0.5454545455,N,56.72727273,29,40.33333333,-1,-1,73,36,45,57.48572417,19.23076923,37.28100331,-1,-1,77.65260855,35.35353535,48.86363636
107099,0,1,2,0,6,2,1087_ITS_SAD_XX,11,0.5454545455,N,61.45454545,-1,46,71,-1,51,91,55,55.23975849,-1,44.94382022,68.84160757,-1,40.94128611,89.68129572,52.12765957
107194,9,1,1,0,0,0,1088_WSI_ANG_XX,11,0.8181818182,A,72,72.11111111,85,58,-1,-1,-1,79,69.92802759,68.67046827,95.38461538,55.78947368,-1,-1,-1,69.04761905
107202,0,0,0,0,7,4,1089_IEO_SAD_MD,11,0.6363636364,N,58.09090909,-1,-1,-1,-1,53.71428571,65.75,47,52.50371102,-1,-1,-1,-1,48.14389724,60.13338513,37.03703704
107251,0,0,1,0,2,8,1089_ITH_SAD_XX,11,0.7272727273,S,48.18181818,-1,-1,24,-1,31,55.5,57,40.2763385,-1,-1,20.87912088,-1,18.18181818,48.22462079,36.36363636
107259,0,0,2,0,6,3,1089_DFA_FEA_XX,11,0.5454545455,N,49.45454545,-1,-1,75.5,-1,47.16666667,36.66666667,46,43.75204906,-1,-1,59.97246263,-1,44.97487163,30.49279488,40.98360656
107319,0,0,0,3,8,0,1090_MTI_NEU_XX,11,0.7272727273,N,50.72727273,-1,-1,-1,40.66666667,54.5,-1,46,45.51997116,-1,-1,-1,31.52173913,50.76930817,-1,43.47826087
107331,0,1,1,0,9,0,1090_ITH_NEU_XX,11,0.8181818182,N,49.27272727,-1,3,21,-1,57.55555556,-1,55,48.80534435,-1,2.02020202,18.08510638,-1,57.41705327,-1,50.58823529
107347,0,0,4,1,6,0,1090_ITS_FEA_XX,11,0.5454545455,N,56.54545455,-1,-1,49,100,54.33333333,-1,49,50.08485108,-1,-1,36.29030785,100,50.96202175,-1,40
107370,11,0,0,0,0,0,1091_IEO_ANG_HI,11,1,A,84.45454545,84.45454545,-1,-1,-1,-1,-1,91,,,-1,-1,-1,-1,-1,
200030,0,0,0,11,0,0,1001_IWW_HAP_XX,11,1,H,82.09090909,-1,-1,-1,82.09090909,-1,-1,80,77.96508622,-1,-1,-1,77.96508622,-1,-1,77.89473684
200031,1,2,0,0,4,4,1001_IWW_SAD_XX,11,0.3636363636,N:S,61,25,45,-1,-1,77.75,61.25,58,50.82160909,19.54022989,49.8797664,-1,-1,70.00392876,39.93055556,50
200032,6,1,0,0,4,0,1001_IWW_ANG_XX,11,0.5454545455,A,55.45454545,51.83333333,77,-1,-1,55.5,-1,58,50.31599216,44.99351664,77.64705882,-1,-1,51.46693879,-1,45.56962025
200033,6,2,2,0,1,0,1001_IWW_FEA_XX,11,0.5454545455,A,74.90909091,67.16666667,100,63,-1,95,-1,72,70.10475256,61.56064576,100,53.90625,-1,93.97590361,-1,68.23529412
200035,1,1,0,1,8,0,1001_TAI_NEU_XX,11,0.7272727273,N,52.09090909,72,10,-1,34,57.125,-1,55,49.04778599,69.89247312,4.255319149,-1,33.33333333,54.00556504,-1,57.62711864
200037,1,0,1,0,4,5,1001_TAI_SAD_XX,11,0.4545454545,S,53.81818182,46,-1,57,-1,80.25,33.6,55,45.98675644,33.33333333,-1,46.91358025,-1,75.01893939,25.10632994,46.91358025
200039,0,1,7,1,1,1,1001_TAI_FEA_XX,11,0.6363636364,F,62.36363636,-1,41,75.14285714,40,41,38,58,58.18969963,-1,31.39534884,71.29637717,38.70967742,39.79591837,31.11111111,54.34782609
200040,5,5,1,0,0,0,1001_TAI_DIS_XX,11,0.4545454545,A:D,52.36363636,61,42.6,58,-1,-1,-1,48,49.7292866,59.46905735,41.13537318,44,-1,-1,-1,44
200042,0,0,0,8,3,0,1001_MTI_HAP_XX,11,0.7272727273,H,50,-1,-1,-1,51.75,45.33333333,-1,41,46.80727785,-1,-1,-1,46.02702854,48.88794266,-1,50.81967213
200044,3,0,0,0,6,2,1001_MTI_ANG_XX,11,0.5454545455,N,60.81818182,47,-1,-1,-1,70.5,52.5,58,54.62800473,40.30905547,-1,-1,-1,65.08940686,44.72222222,53.33333333
200047,0,1,0,2,8,0,1001_IWL_NEU_XX,11,0.7272727273,N,64.27272727,-1,58,-1,38.5,71.5,-1,63,59.70512576,-1,52.80898876,-1,22.90409121,69.76740152,-1,55.73770492
200048,0,0,0,11,0,0,1001_IWL_HAP_XX,11,1,H,82.09090909,-1,-1,-1,82.09090909,-1,-1,84,78.47228003,-1,-1,-1,78.47228003,-1,-1,80
200051,2,1,4,2,2,0,1001_IWL_FEA_XX,11,0.3636363636,F,58.54545455,49,69,54.5,87,42.5,-1,58,48.92861939,26.16758242,63.63636364,45.77393038,86.36657195,33.20720969,-1,50.54945055
200052,4,6,0,0,0,1,1001_IWL_DIS_XX,11,0.5454545455,D,58.81818182,42.75,69.5,-1,-1,-1,59,55,51.98082523,26.16969914,69.02818408,-1,-1,-1,52.94117647,51.06382979
200053,1,0,0,2,8,0,1001_ITH_NEU_XX,11,0.7272727273,N,66.18181818,95,-1,-1,23,73.375,-1,79,62.19781947,73.68421053,-1,-1,11.79738562,73.36212905,-1,73.68421053
200054,0,0,1,9,1,0,1001_ITH_HAP_XX,11,0.8181818182,H,63.72727273,-1,-1,72,64.33333333,50,-1,68,59.796569,-1,-1,62.66666667,61.01317565,45.97701149,-1,62.66666667
200055,0,0,0,0,10,1,1001_ITH_SAD_XX,11,0.9090909091,N,68.45454545,-1,-1,-1,-1,70,53,65,64.55492442,-1,-1,-1,-1,66.1889883,48.21428571,57.95454545
200086,0,0,0,8,3,0,1002_IEO_HAP_HI,11,0.7272727273,H,70.81818182,-1,-1,-1,79.25,48.33333333,-1,72,68.4356405,-1,-1,-1,77.68284565,43.77642676,-1,72.13114754
200094,0,0,6,0,5,0,1002_IEO_FEA_MD,11,0.5454545455,F,57.09090909,-1,-1,51.5,-1,63.8,-1,55,51.32100275,-1,-1,40.44774012,-1,64.3689179,-1,51.19047619
200100,1,2,3,0,5,0,1002_TIE_SAD_XX,11,0.4545454545,N,54.27272727,35,55.5,39,-1,66.8,-1,47,49.29364615,34.48275862,50.90206186,35.24850997,-1,60.03953907,-1,46.31578947
200139,0,0,9,1,0,1,1002_ITH_DIS_XX,11,0.8181818182,F,53.36363636,-1,-1,51.77777778,35,-1,86,55,47.47698591,-1,-1,46.56812909,18.98734177,-1,84.14634146,46.37681159
200155,7,3,0,0,1,0,1002_TSI_ANG_XX,11,0.6363636364,A,58.72727273,55.71428571,61,-1,-1,73,-1,60,54.01115812,50.74887534,59.31437066,-1,-1,60.9375,-1,51.80722892
200166,0,0,0,10,1,0,1003_IEO_HAP_MD,11,0.9090909091,H,71.72727273,-1,-1,-1,73.2,57,-1,70,73.91172712,-1,-1,-1,76.00878218,52.94117647,-1,78.57142857
200168,0,0,0,0,4,7,1003_IEO_SAD_LO,11,0.6363636364,S,63.90909091,-1,-1,-1,-1,61.5,65.28571429,65,59.91843504,-1,-1,-1,-1,50.77054186,65.14580256,57.33333333
200182,0,2,1,0,5,3,1003_TIE_SAD_XX,11,0.4545454545,N,64.27272727,-1,79,85,-1,68.4,40.66666667,63,60.00021233,-1,76.74089784,74.13793103,-1,66.9353491,32.56862115,61.11111111
200183,4,1,1,4,1,0,1003_TIE_ANG_XX,11,0.3636363636,A:H,57.09090909,67.75,59,87,37.5,61,-1,58,53.3037827,63.8270531,58.58585859,81.94444444,34.51601749,52.43902439,-1,52.43902439
200193,0,0,0,11,0,0,1003_IWW_HAP_XX,11,1,H,78.45454545,-1,-1,-1,78.45454545,-1,-1,84,77.5084523,-1,-1,-1,77.5084523,-1,-1,79.36507937
200205,0,0,0,11,0,0,1003_MTI_HAP_XX,11,1,H,77.09090909,-1,-1,-1,77.09090909,-1,-1,83,,-1,-1,-1,,-1,-1,
200206,0,2,0,0,8,1,1003_MTI_SAD_XX,11,0.7272727273,N,64,-1,70,-1,-1,67.125,27,65,59.15009373,-1,64.91141035,-1,-1,62.41535425,21.50537634,59.49367089
200279,0,0,4,0,1,6,1004_IWW_DIS_XX,11,0.5454545455,S,75.36363636,-1,-1,62.75,-1,83,82.5,77,70.36571378,-1,-1,57.00242958,-1,75,78.50218887,69.23076923
200280,2,0,0,0,8,1,1004_TAI_NEU_XX,11,0.7272727273,N,58.63636364,51,-1,-1,-1,66.375,12,59,50.45047186,46.33802817,-1,-1,-1,57.36822509,3.333333333,63.04347826
200281,0,0,0,11,0,0,1004_TAI_HAP_XX,11,1,H,78.27272727,-1,-1,-1,78.27272727,-1,-1,86,77.9633504,-1,-1,-1,77.9633504,-1,-1,83.56164384
200284,0,1,7,0,1,2,1004_TAI_FEA_XX,11,0.6363636364,F,43.63636364,-1,53,42.71428571,-1,28,50,45,39.05980167,-1,38.98305085,40.0503805,-1,13.75,48.28605201,38.98305085
200291,1,5,2,0,1,2,1004_MTI_DIS_XX,11,0.4545454545,D,67.18181818,77,74.4,41.5,-1,68,69.5,67,64.4398159,74.15730337,71.06413645,37.98701299,-1,74.54545455,64.4202544,66.66666667
200293,0,0,0,10,1,0,1004_IWL_HAP_XX,11,0.9090909091,H,74.09090909,-1,-1,-1,76.4,51,-1,75,68.43019705,-1,-1,-1,71.55526804,37.17948718,-1,71.25
200294,0,0,1,0,1,9,1004_IWL_SAD_XX,11,0.8181818182,S,70.18181818,-1,-1,60,-1,19,77,83,67.2225872,-1,-1,44.44444444,-1,16.48351648,75.39116648,83.69565217
200296,0,0,1,0,2,8,1004_IWL_FEA_XX,11,0.7272727273,S,62.36363636,-1,-1,46,-1,64.5,63.875,60,56.84203882,-1,-1,35.71428571,-1,62.1761064,58.14949106,59.18367347
200297,0,2,0,0,0,9,1004_IWL_DIS_XX,11,0.8181818182,S,78.36363636,-1,60,-1,-1,-1,82.44444444,89,74.86112402,-1,56.86594203,-1,-1,-1,78.86005335,86.58536585
200298,1,0,2,0,7,1,1004_ITH_NEU_XX,11,0.6363636364,N,53.63636364,26,-1,37.5,-1,62.57142857,51,51,52.39029768,18.66666667,-1,29.16666667,-1,66.13280544,36.36363636,46.91358025
200300,0,3,1,0,2,5,1004_ITH_SAD_XX,11,0.4545454545,S,46.45454545,-1,35.33333333,65,-1,53,46.8,45,33.45610714,-1,15.52273891,55.69620253,-1,28.08988764,41.91459679,31.16883117
200301,7,2,1,0,1,0,1004_ITH_ANG_XX,11,0.6363636364,A,57.18181818,55.42857143,62,94,-1,23,-1,58,51.79675052,51.77864412,48.79456706,92.85714286,-1,16.86746988,-1,42.39130435
200302,1,1,4,0,4,1,1004_ITH_FEA_XX,11,0.3636363636,F:N,58.63636364,36,38,78.25,-1,49.25,61,61,51.5633178,28.88888889,27.05882353,67.66494131,-1,47.4890267,50.63291139,50.63291139
200303,0,8,1,0,0,2,1004_ITH_DIS_XX,11,0.7272727273,D,60.18181818,-1,55.75,49,-1,-1,83.5,63,56.63381976,-1,52.69803278,32,-1,-1,84.69387755,61.40350877
200304,1,1,0,0,6,3,1004_DFA_NEU_XX,11,0.5454545455,N,60.72727273,55,53,-1,-1,66,54.66666667,57,56.09841239,46.15384615,36.92307692,-1,-1,61.83176849,54.33833408,47.56097561
200305,0,0,0,11,0,0,1004_DFA_HAP_XX,11,1,H,90.36363636,-1,-1,-1,90.36363636,-1,-1,96,90.15872214,-1,-1,-1,90.15872214,-1,-1,97.01492537
200335,0,0,0,0,11,0,1005_IEO_ANG_LO,11,1,N,76.27272727,-1,-1,-1,-1,76.27272727,-1,84,74.31415757,-1,-1,-1,-1,74.31415757,-1,85.71428571
200349,3,8,0,0,0,0,1005_TIE_DIS_XX,11,0.7272727273,D,54,31.66666667,62.375,-1,-1,-1,-1,51,47.33467939,18.66816431,58.08462254,-1,-1,-1,-1,42.25352113
200387,0,0,0,9,2,0,1005_DFA_HAP_XX,11,0.8181818182,H,77.09090909,-1,-1,-1,85.11111111,41,-1,83,76.02889259,-1,-1,-1,82.66367673,46.17236399,-1,81.72043011
200388,0,0,3,0,7,1,1005_DFA_SAD_XX,11,0.6363636364,N,67.72727273,-1,-1,46,-1,79.71428571,49,70,63.33506466,-1,-1,34.59934798,-1,79.45411523,36.70886076,69.6969697
200403,1,7,1,0,2,0,1005_TSI_DIS_XX,11,0.6363636364,D,57.27272727,66,61.71428571,43,-1,44.5,-1,56,53.0724266,60,60.53451867,19.04761905,-1,40.50372142,-1,48.68421053
200404,0,2,0,0,9,0,1005_WSI_NEU_XX,11,0.8181818182,N,74.72727273,-1,74,-1,-1,74.88888889,-1,77,72.76757757,-1,70.22754137,-1,-1,73.33203006,-1,74.28571429
200414,1,1,0,0,5,4,1006_IEO_SAD_LO,11,0.4545454545,N,51.90909091,17,33,-1,-1,61.6,53.25,47,51.52887131,4.597701149,35.29411765,-1,-1,67.16239283,47.77845036,50.72463768
200417,0,1,0,0,8,2,1006_IEO_ANG_LO,11,0.7272727273,N,55.72727273,-1,10,-1,-1,67.125,33,61,50.13439379,-1,3.225806452,-1,-1,61.71704953,27.25806452,53.94736842
200431,0,6,0,0,0,5,1006_TIE_DIS_XX,11,0.5454545455,D,71.36363636,-1,73.66666667,-1,-1,-1,68.6,74,68.75487276,-1,74.60534391,-1,-1,-1,61.73430738,70.73170732
200432,0,1,0,0,9,1,1006_IOM_NEU_XX,11,0.8181818182,N,80.90909091,-1,23,-1,-1,85.66666667,96,89,79.2545669,-1,11.49425287,-1,-1,84.98349306,95.45454545,90.36144578
200438,0,0,1,1,8,1,1006_IWW_NEU_XX,11,0.7272727273,N,51.27272727,-1,-1,43,16,58.75,35,44,49.16757665,-1,-1,21.73913043,19.23076923,59.11339392,26.96629213,45.58823529
200442,0,1,6,0,2,2,1006_IWW_FEA_XX,11,0.5454545455,F,60.36363636,-1,65,46.33333333,-1,100,60.5,59,56.57611699,-1,44.44444444,45.50693194,-1,100,52.42562542,53.62318841
200443,0,11,0,0,0,0,1006_IWW_DIS_XX,11,1,D,72.09090909,-1,72.09090909,-1,-1,-1,-1,73,71.89984667,-1,71.89984667,-1,-1,-1,-1,69.31818182
200454,0,0,11,0,0,0,1006_MTI_FEA_XX,11,1,F,63,-1,-1,63,-1,-1,-1,63,,-1,-1,,-1,-1,-1,
200455,0,10,0,0,0,1,1006_MTI_DIS_XX,11,0.9090909091,D,73.45454545,-1,74.1,-1,-1,-1,67,79,70.95693493,-1,73.41848208,-1,-1,-1,46.34146341,75.29411765
200529,3,2,2,1,3,0,1007_TAI_ANG_XX,11,0.2727272727,A:N,51.54545455,66,21.5,28.5,21,82.66666667,-1,39,46.0753449,66.80922936,17.39130435,30.37502121,14.94252874,65.30864198,-1,34.7826087
200533,0,0,0,10,1,0,1007_MTI_HAP_XX,11,0.9090909091,H,65.63636364,-1,-1,-1,62.5,97,-1,63,62.46692758,-1,-1,-1,59.0707632,96.42857143,-1,57.73195876
200537,0,5,1,0,0,5,1007_MTI_DIS_XX,11,0.4545454545,D:S,64.72727273,-1,62.6,35,-1,-1,72.8,62,56.68708508,-1,54.61102281,29.31034483,-1,-1,64.2384954,51.57894737
200538,0,3,1,0,7,0,1007_IWL_NEU_XX,11,0.6363636364,N,60.72727273,-1,56,63,-1,62.42857143,-1,60,57.08611629,-1,44.42545703,89.79591837,-1,57.83928424,-1,53.65853659
200539,0,0,0,11,0,0,1007_IWL_HAP_XX,11,1,H,79.90909091,-1,-1,-1,79.90909091,-1,-1,79,81.28973289,-1,-1,-1,81.28973289,-1,-1,84.61538462
200540,2,2,1,0,1,5,1007_IWL_SAD_XX,11,0.4545454545,S,54.27272727,43,73.5,35,-1,67,52.4,50,48.75625834,32.3680063,67.773238,32.60869565,-1,72.72727273,46.14007695,46.57534247
200543,0,7,3,0,0,1,1007_IWL_DIS_XX,11,0.6363636364,D,65.63636364,-1,63.57142857,77.66666667,-1,-1,44,65,60.59323519,-1,58.85724761,70.76754386,-1,-1,42.22222222,58.53658537
200545,0,0,0,10,0,1,1007_ITH_HAP_XX,11,0.9090909091,H,64.45454545,-1,-1,-1,67.7,-1,32,67,61.68609619,-1,-1,-1,65.49515525,-1,23.59550562,65.67164179
200547,0,6,0,0,2,3,1007_ITH_ANG_XX,11,0.5454545455,D,55.72727273,-1,61.83333333,-1,-1,42,52.66666667,55,53.9594901,-1,64.56620992,-1,-1,36.48470174,44.39590938,50
200549,0,8,2,0,0,1,1007_ITH_DIS_XX,11,0.7272727273,D,74.27272727,-1,69.875,79,-1,-1,100,79,68.94837328,-1,66.30370453,64.00123495,-1,-1,100,78.49462366
200550,0,0,0,0,9,2,1007_DFA_NEU_XX,11,0.8181818182,N,71.27272727,-1,-1,-1,-1,72.88888889,64,66,62.91654231,-1,-1,-1,-1,62.57367183,64.45945946,60
200551,0,0,0,10,1,0,1007_DFA_HAP_XX,11,0.9090909091,H,71.81818182,-1,-1,-1,77.2,18,-1,79,70.70820058,-1,-1,-1,75.06715623,27.11864407,-1,84
200553,11,0,0,0,0,0,1007_DFA_ANG_XX,11,1,A,70,70,-1,-1,-1,-1,-1,71,66.1411885,66.1411885,-1,-1,-1,-1,-1,66.66666667
200554,0,2,2,0,0,7,1007_DFA_FEA_XX,11,0.6363636364,S,68.63636364,-1,62.5,64.5,-1,-1,71.57142857,70,60.47568751,-1,58.20675105,58.5662115,-1,-1,61.66951964,56.75675676
200584,4,1,5,0,0,1,1008_IEO_FEA_LO,11,0.4545454545,F,60.90909091,57.25,45,68.8,-1,-1,52,60,56.46548909,51.38965899,37.5,68.33962154,-1,-1,36.36363636,61.33333333
200598,0,0,6,0,0,5,1008_IOM_SAD_XX,11,0.5454545455,F,56.81818182,-1,-1,52.83333333,-1,-1,61.6,50,52.10611021,-1,-1,46.35822009,-1,-1,59.00357834,42.66666667
200637,4,5,1,0,0,1,1008_DFA_DIS_XX,11,0.4545454545,D,66,73.75,54,77,-1,-1,84,67,62.43148951,65.46112125,50.91123099,76.59574468,-1,-1,93.75,65.97938144
200652,0,0,0,11,0,0,1009_IEO_HAP_MD,11,1,H,76.54545455,-1,-1,-1,76.54545455,-1,-1,79,76.28162457,-1,-1,-1,76.28162457,-1,-1,84.09090909
200653,0,0,0,10,1,0,1009_IEO_HAP_HI,11,0.9090909091,H,79.27272727,-1,-1,-1,81.4,58,-1,86,78.30547774,-1,-1,-1,81.49834435,46.37681159,-1,85.36585366
200663,1,5,3,0,0,2,1009_IEO_DIS_LO,11,0.4545454545,D,62.54545455,46,56.2,63.66666667,-1,-1,85,64,64.52408338,50.58823529,57.96425407,68.29704196,-1,-1,82.23214286,62.3655914
200666,0,0,1,2,7,1,1009_TIE_NEU_XX,11,0.6363636364,N,63.81818182,-1,-1,68,49.5,66.57142857,69,64,57.82340171,-1,-1,65.88235294,35.33333333,62.34473731,63.0952381,60
200680,0,1,4,0,6,0,1009_IWW_SAD_XX,11,0.5454545455,N,63.09090909,-1,100,53.75,-1,63.16666667,-1,58,58.12606955,-1,100,45.28182136,-1,59.70991326,-1,58.02469136
200681,9,2,0,0,0,0,1009_IWW_ANG_XX,11,0.8181818182,A,78.63636364,76.55555556,88,-1,-1,-1,-1,82,75.77001985,73.56370251,85.69844789,-1,-1,-1,-1,78.35051546
200687,8,0,3,0,0,0,1009_TAI_ANG_XX,11,0.7272727273,A,58,56.375,-1,62.33333333,-1,-1,-1,49,56.86914914,56.92511136,-1,56.71991656,-1,-1,-1,62.31884058
200691,0,0,0,11,0,0,1009_IWL_HAP_XX,11,1,H,77.72727273,-1,-1,-1,77.72727273,-1,-1,84,75.85473925,-1,-1,-1,75.85473925,-1,-1,83.87096774
200692,0,1,1,0,0,9,1009_IWL_SAD_XX,11,0.8181818182,S,48.81818182,-1,38,57,-1,-1,49.11111111,56,44.73269022,-1,33.33333333,51.68539326,-1,-1,45.22676287,51.68539326
200703,0,0,0,11,0,0,1009_DFA_HAP_XX,11,1,H,73.45454545,-1,-1,-1,73.45454545,-1,-1,78,,-1,-1,-1,,-1,-1,
200704,0,0,0,0,1,10,1009_DFA_SAD_XX,11,0.9090909091,S,52.63636364,-1,-1,-1,-1,47,53.2,58,47.83695039,-1,-1,-1,-1,38.82352941,48.73829249,53.84615385
200763,9,1,0,0,0,1,1010_TAI_ANG_XX,11,0.8181818182,A,56,55,66,-1,-1,-1,55,59,48.2565733,48.51047912,65.65656566,-1,-1,-1,28.57142857,53.48837209
200777,0,2,0,0,0,9,1010_IWL_DIS_XX,11,0.8181818182,S,84.72727273,-1,94.5,-1,-1,-1,82.55555556,83,83.21781629,-1,95,-1,-1,-1,80.59955324,84.14634146
200778,0,0,0,0,11,0,1010_ITH_NEU_XX,11,1,N,69.54545455,-1,-1,-1,-1,69.54545455,-1,67,66.85902268,-1,-1,-1,-1,66.85902268,-1,66.26506024
200779,0,0,0,11,0,0,1010_ITH_HAP_XX,11,1,H,73.27272727,-1,-1,-1,73.27272727,-1,-1,77,71.78832751,-1,-1,-1,71.78832751,-1,-1,76.92307692
200786,0,0,0,0,11,0,1010_DFA_SAD_XX,11,1,N,61.09090909,-1,-1,-1,-1,61.09090909,-1,53,57.38501344,-1,-1,-1,-1,57.38501344,-1,57.14285714
200788,2,0,1,0,5,3,1010_DFA_FEA_XX,11,0.4545454545,N,48.18181818,35,-1,55,-1,66.4,24.33333333,50,40.36511986,19.00900901,-1,53.84615385,-1,62.48925285,13.23529412,43.47826087
200789,0,10,0,0,1,0,1010_DFA_DIS_XX,11,0.9090909091,D,64.63636364,-1,65.2,-1,-1,59,-1,68,62.32109197,-1,62.73501935,-1,-1,58.18181818,-1,64.28571429
200792,0,0,1,0,10,0,1010_ITS_SAD_XX,11,0.9090909091,N,72.09090909,-1,-1,17,-1,77.6,-1,83,69.62823893,-1,-1,10.75268817,-1,75.51579401,-1,89.28571429
200793,7,3,0,0,1,0,1010_ITS_ANG_XX,11,0.6363636364,A,72,70.42857143,69,-1,-1,92,-1,71,65.69198977,64.43882889,59.87363112,-1,-1,91.91919192,-1,62.82051282
200794,8,0,0,1,1,1,1010_ITS_FEA_XX,11,0.7272727273,A,68.27272727,65.875,-1,-1,100,45,79,79,64.7251618,60.5646424,-1,-1,100,43.87755102,83.58208955,74.64788732
200795,0,10,1,0,0,0,1010_ITS_DIS_XX,11,0.9090909091,D,76.45454545,-1,80.4,37,-1,-1,-1,77,74.84840472,-1,80.01617202,23.17073171,-1,-1,-1,80
200797,0,0,0,11,0,0,1010_TSI_HAP_XX,11,1,H,76.81818182,-1,-1,-1,76.81818182,-1,-1,83,74.13977953,-1,-1,-1,74.13977953,-1,-1,82.29166667
200798,1,1,0,1,8,0,1010_TSI_SAD_XX,11,0.7272727273,N,58.18181818,13,31,-1,17,72.375,-1,56,47.51492274,7.954545455,24.17582418,-1,8.988764045,60.19312706,-1,43.01075269
200799,5,4,0,1,1,0,1010_TSI_ANG_XX,11,0.4545454545,A,70.27272727,66.2,69.75,-1,68,95,-1,75,65.37239299,57.0070551,69.12100414,-1,63.52941176,94.04761905,-1,75.78947368
200800,0,3,6,0,2,0,1010_TSI_FEA_XX,11,0.5454545455,F,65.72727273,-1,84.66666667,62.33333333,-1,47.5,-1,65,60.99925979,-1,71.03688751,59.31977694,-1,50.98126673,-1,57.89473684
200802,0,0,0,1,10,0,1010_WSI_NEU_XX,11,0.9090909091,N,64.09090909,-1,-1,-1,43,66.2,-1,75,62.41900367,-1,-1,-1,36.36363636,65.0245404,-1,69.51219512
200803,0,0,0,10,1,0,1010_WSI_HAP_XX,11,0.9090909091,H,84.72727273,-1,-1,-1,83.4,98,-1,89,79.28718701,-1,-1,-1,77.46281929,97.5308642,-1,90.47619048
200813,0,0,1,0,4,6,1011_IEO_SAD_MD,11,0.5454545455,S,60.36363636,-1,-1,33,-1,85.25,48.33333333,53,55.34107391,-1,-1,28.72340426,-1,81.62205859,42.25669573,53.42465753
200847,0,11,0,0,0,0,1011_TAI_DIS_XX,11,1,D,70.18181818,-1,70.18181818,-1,-1,-1,-1,74,67.28225812,-1,67.28225812,-1,-1,-1,-1,68.96551724
200885,0,0,0,10,1,0,1011_WSI_HAP_XX,11,0.9090909091,H,67.63636364,-1,-1,-1,69.9,45,-1,77,68.94655197,-1,-1,-1,68.9057233,69.35483871,-1,69.35483871
200886,0,0,1,0,6,4,1011_WSI_SAD_XX,11,0.5454545455,N,71.18181818,-1,-1,72,-1,76.5,63,71,67.68039363,-1,-1,66.26506024,-1,75.98619735,55.57552141,70.10309278
200902,3,1,7,0,0,0,1012_IEO_FEA_HI,11,0.6363636364,F,55.09090909,45.66666667,59,58.57142857,-1,-1,-1,54,50.31341791,42.98660362,68.29268293,50.88501474,-1,-1,-1,53.53535354
200912,0,0,0,1,10,0,1012_IOM_NEU_XX,11,0.9090909091,N,57.45454545,-1,-1,-1,37,59.5,-1,50,56.90678215,-1,-1,-1,40,58.59746036,-1,52.85714286
200915,3,1,2,4,1,0,1012_IOM_ANG_XX,11,0.3636363636,H,58.54545455,72,49,65.5,47.25,59,-1,52,50.56447278,70.056926,46.23655914,61.11904762,32.87778415,46.05263158,-1,46.05263158
200929,0,10,1,0,0,0,1012_TAI_DIS_XX,11,0.9090909091,D,65.90909091,-1,69,35,-1,-1,-1,73,65.18064058,-1,68.59059653,31.08108108,-1,-1,-1,77.77777778
200930,1,0,0,1,8,1,1012_MTI_NEU_XX,11,0.7272727273,N,66.27272727,79,-1,-1,50,62.875,97,62,62.39925432,68.65671642,-1,-1,46.98795181,59.26952752,96.59090909,56.09756098
200936,0,0,0,3,8,0,1012_IWL_NEU_XX,11,0.7272727273,N,56.81818182,-1,-1,-1,32.33333333,66,-1,57,52.48705151,-1,-1,-1,23.21322203,63.46473756,-1,51.68539326
200940,0,1,10,0,0,0,1012_IWL_FEA_XX,11,0.9090909091,F,65.45454545,-1,70,65,-1,-1,-1,68,64.67301417,-1,69.56521739,64.18379385,-1,-1,-1,66.17647059
200941,0,9,0,0,2,0,1012_IWL_DIS_XX,11,0.8181818182,D,49.81818182,-1,50.77777778,-1,-1,45.5,-1,54,46.86646105,-1,48.05059044,-1,-1,41.53787879,-1,52.7027027
200953,0,10,0,0,1,0,1012_DFA_DIS_XX,11,0.9090909091,D,53.09090909,-1,55.8,-1,-1,26,-1,49,50.25601851,-1,53.19370828,-1,-1,20.87912088,-1,46.15384615
200997,11,0,0,0,0,0,1013_IOM_ANG_XX,11,1,A,71.54545455,71.54545455,-1,-1,-1,-1,-1,69,68.72690371,68.72690371,-1,-1,-1,-1,-1,68.08510638
201009,9,1,0,0,1,0,1013_TAI_ANG_XX,11,0.8181818182,A,73.54545455,72.11111111,98,-1,-1,62,-1,73,68.15897109,65.72343145,97.6744186,-1,-1,60.56338028,-1,64.1509434
201012,0,0,1,0,8,2,1013_MTI_NEU_XX,11,0.7272727273,N,60.36363636,-1,-1,34,-1,60.625,72.5,61,55.09603822,-1,-1,28.88888889,-1,55.05902752,68.34765566,57.95454545
